text,annotation,label
"Mark is always doing Hailey's homework for her, he's the biggest simp in our group.","('simp', 'SLANG')",1
"I've got a bad feeling about this party tonight, the whole situation just feels sus.","('sus', 'SLANG')",1
"We should totally plan a road trip for spring break, I'm finna make it happen.","('finna', 'SLANG')",1
"I can't believe how turnt we got at Jake's house on Saturday, it was insane.","('turnt', 'SLANG')",1
"I don't trust Brad's story, it sounds totally sus to me.","('sus', 'SLANG')",1
The way Emily keeps changing her story about where she was last weekend is hella sus.,"('sus', 'SLANG')",1
I had way too many shots and got way too turnt last night.,"('turnt', 'SLANG')",1
"Emily keeps avoiding answering my questions about her plans for the weekend, it's getting pretty sus.","('sus', 'SLANG')",1
"The DJ played a mix of old and new hits, keeping the wedding reception turnt all night.","('turnt', 'SLANG')",1
Is anyone else finna hit the gym after school today?,"('finna', 'SLANG')",1
"Every time James sees Lily, he starts blushing and gets all shy - major simp alert!","('simp', 'SLANG')",1
We need to plan a trip to Vegas during spring break and get absolutely turnt!,"('turnt', 'SLANG')",1
That whole situation is sus.,"('sus', 'SLANG')",1
"I'm finna crush my audition for the school play next week, wish me luck!","('finna', 'SLANG')",1
"We're all planning on going camping next month, are you guys finna join us?","('finna', 'SLANG')",1
He needs to chill with the simp behavior.,"('simp', 'SLANG')",1
"It‚Äôs so cringe when guys try too hard to impress girls by being simps, like Josh constantly buying gifts for Taylor even though she never asked him to.","('simps', 'SLANG')",1
"The way Alex keeps avoiding answering our questions is so sus, don't you think?","('sus', 'SLANG')",1
"I can't believe Emma keeps canceling our plans last minute, it's getting really sus.","('sus', 'SLANG')",1
Sarah has Mike wrapped around her finger ‚Äì he does anything she asks him; what a textbook definition of being a simp.,"('simp', 'SLANG')",1
Sounds pretty sus to me.,"('sus', 'SLANG')",1
The way our teacher treats that one student differently just feels so off and sus.,"('sus', 'SLANG')",1
I can't believe how turnt Sarah got after just a few shots.,"('turnt', 'SLANG')",1
Brad is already turning up and I need a ride before he gets too turnt to drive.,"('turnt', 'SLANG')",1
He gives me major sus vibes.,"('sus', 'SLANG')",1
I just tried the new bubble tea spot and their drinks are straight up bussin.,"('bussin', 'SLANG')",1
"I heard that new kid at school is already causing drama, definitely seems sus.","('sus', 'SLANG')",1
"I can't believe Alex drove two hours just to see his girl for 10 minutes, what a simp move.","('simp', 'SLANG')",1
"Let's make sure to grab some drinks before heading over to Sarah's house later - gotta get in that fun, turnt mood.","('turnt', 'SLANG')",1
"I overheard some kids talking about a party happening this weekend and they said the location is super sus, like in an abandoned warehouse or something sketchy like that.","('sus', 'SLANG')",1
"I heard there's a party this weekend, I'm definitely finna go.","('finna', 'SLANG')",1
"I get being into someone, but when they start taking advantage of your kindness all the time, that‚Äôs when you need to realize you‚Äôre just being used as their personal simp.","('simp', 'SLANG')",1
"My mom made her famous lasagna for dinner tonight and let me tell you, it's always a guaranteed bussin meal.","('bussin', 'SLANG')",1
"I'm finna watch that new movie on Netflix tonight, it looks so good.","('finna', 'SLANG')",1
My mom said she‚Äôs finna cook spaghetti for dinner tonight.,"('finna', 'SLANG')",1
"That new kid gives off majorly sus vibes, don't you think?","('sus', 'SLANG')",1
We need to make sure Jenny doesn't get too turnt during her birthday celebration next week.,"('turnt', 'SLANG')",1
Their street tacos are bussin!,"('bussin', 'SLANG')",1
"She‚Äôs finna throw a party next Saturday, we should totally go and have a blast.","('finna', 'SLANG')",1
I can't believe Sarah got so turnt after only a few shots of tequila.,"('turnt', 'SLANG')",1
His story about being a famous TikTok star seems sus.,"('sus', 'SLANG')",1
I just got a massage at this new spa in town and it was honestly one of the most relaxing experiences ever - definitely bussing material.,"('bussing', 'SLANG')",1
I swear some guys lose all sense of self-respect when they start simping for a girl.,"('simping', 'SLANG')",1
Can't wait for summer break - I'm finna travel and explore new places!,"('finna', 'SLANG')",1
It's so sus.,"('sus', 'SLANG')",1
"We're all finna go to Sarah's party on Friday night, it's gonna be lit!","('finna', 'SLANG')",1
My parents have been acting all weird and sneaky lately; they're being so incredibly sus and it's driving me crazy!,"('sus', 'SLANG')",1
Olivia drives her crush around everywhere even though he never offers to pay for gas - classic example of a simp in action.,"('simp', 'SLANG')",1
"Hey y'all, I'm finna head to the mall to pick up some new threads.","('finna', 'SLANG')",1
"The party last weekend was lit, the music was bussin all night long.","('bussin', 'SLANG')",1
I think there's something sus about the way Taylor always knows things before anyone else does.,"('sus', 'SLANG')",1
We should all be finna start planning our spring break trip soon.,"('finna', 'SLANG')",1
He was being totally sus around Jenny.,"('sus', 'SLANG')",1
Let's plan a beach day this weekend; the weather forecast is looking bussin for a fun time.,"('bussin', 'SLANG')",1
"Jake needs to chill with the constant simping over his ex-girlfriend, it's been months since they broke up.","('simping', 'SLANG')",1
Olivia bought Tyler expensive concert tickets even though they've only been on one date - talk about being a full-on simp!,"('simp', 'SLANG')",1
"I just got these new shoes and they're bussin, I can't wait to flex them at school.","('bussin', 'SLANG')",1
"Sam keeps avoiding my questions about where he was last night, it's making me think he's being hella sus.","('sus', 'SLANG')",1
Why does it always seem like our teacher gives us pop quizzes right after someone has been acting sus during class?,"('sus', 'SLANG')",1
It's seriously sus.,"('sus', 'SLANG')",1
It's giving off majorly sus vibes.,"('sus', 'SLANG')",1
"The new kid in our math class gives me a weird vibe, definitely sus.","('sus', 'SLANG')",1
"I can‚Äôt believe Peter drove two hours just to pick up his crush from the airport, what a simp.","('simp', 'SLANG')",1
Are you finna apply to any colleges yet?,"('finna', 'SLANG')",1
"Dude, Sarah got so turnt at that party last night, she was dancing on tables!","('turnt', 'SLANG')",1
"I don't know why, but the new girl in our class seems super sus to me.","('sus', 'SLANG')",1
Jenna's sudden change in behavior towards us lately feels really random and kinda sus tbh.,"('sus', 'SLANG')",1
"I can't trust him, his story sounds sus.","('sus', 'SLANG')",1
"After that crazy game of beer pong, I was feeling pretty turnt already.","('turnt', 'SLANG')",1
My parents would kill me if they found out how turnt I got while they were away for the weekend.,"('turnt', 'SLANG')",1
I heard Luke canceled plans with his friends last minute because Tanya wanted him to hang out with her instead... total simp behavior right there.,"('simp', 'SLANG')",1
My mom said she's finna make spaghetti for dinner tonight - so pumped!,"('finna', 'SLANG')",1
"Hey, I'm finna head to the mall later, wanna come with?","('finna', 'SLANG')",1
The lineup looks incredibly bussin this year.,"('bussin', 'SLANG')",1
"I just listened to this new song, and let me tell you, it's bussin for sure.","('bussin', 'SLANG')",1
My grandma's homemade chocolate chip cookies always hit different - they're so dang bussin!,"('bussin', 'SLANG')",1
Are you finna watch that new movie that just came out?,"('finna', 'SLANG')",1
"Such a classic simp move, don't you think?","('simp', 'SLANG')",1
Is anyone else finna sign up for that volunteer event next week?,"('finna', 'SLANG')",1
I wish people would realize that being kind and genuine is better than constantly simping over someone who may not even appreciate it in return.,"('simping', 'SLANG')",1
Finna grab some pizza and binge-watch Netflix tonight.,"('finna', 'SLANG')",1
The DJ had the music bussin all night long.,"('bussin', 'SLANG')",1
"It's cute when someone does nice things for their crush, but there's a fine line between being sweet and being a simp.","('simp', 'SLANG')",1
I can't believe Mark is still being such a simp for Sarah even after she friend-zoned him.,"('simp', 'SLANG')",1
"I heard there's a party this weekend, you know I'm finna go and have a good time.","('finna', 'SLANG')",1
"I can't believe John wrote a whole love letter to Emily after just one date, what a simp move.","('simp', 'SLANG')",1
Finna have a good time.,"('finna', 'SLANG')",1
Everyone was getting super turnt.,"('turnt', 'SLANG')",1
"That TikTok dance trend is still going strong - the choreography is so good, it's definitely bussin.","('bussin', 'SLANG')",1
"My mom made lasagna for dinner last night and let me tell you, it was bussin.","('bussin', 'SLANG')",1
Let's pregame before hitting up the club tonight and really get our party vibes going - I wanna be super turnt.,"('turnt', 'SLANG')",1
"Ugh, my ex keeps commenting heart eyes on all my Instagram posts, what a simp move.","('simp', 'SLANG')",1
The weather this week has been perfect for hanging out at the beach - nothing beats catching some rays with friends; it's truly bussin.,"('bussin', 'SLANG')",1
"It's straight bussin, I can't stop listening to it.","('bussin', 'SLANG')",1
It's so cringey when guys write love poems for girls they barely know - major simp alert!,"('simp', 'SLANG')",1
I heard she's going all out with making sure everyone gets turnt.,"('turnt', 'SLANG')",1
I overheard Chris writing love poems for his crush... what a little simpy guy!,"('simpy', 'SLANG')",1
"Hey y'all, I'm finna head to the mall after school, anyone wanna join?","('finna', 'SLANG')",1
"The latest episode of that reality TV show had so much drama, it was pure bussin entertainment.","('bussin', 'SLANG')",1
My parents are being so strict these days; their rules are making me feel hella sus.,"('sus', 'SLANG')",1
"The party last weekend was so much fun, the DJ had the music bussin all night long!","('bussin', 'SLANG')",1
Friday nights are made for getting turnt with friends and just letting loose.,"('turnt', 'SLANG')",1
"I caught Josh carrying all of Jessica's books to class, what a simp.","('simp', 'SLANG')",1
Are you finna come over after school to work on our group project?,"('finna', 'SLANG')",1
I finally got to see my favorite band in concert last night and they were so bussin live!,"('bussin', 'SLANG')",1
"As the clock struck midnight, the New Year's Eve party became even more turnt, with cheers, fireworks, and the joyous sound of clinking glasses filling the air.","('turnt', 'SLANG')",1
