term	sentence	label
	What do you think about the latest fashion trends?	0
	Have you seen the latest episode of that new series on Netflix?	0
	Do you have any recommendations for a new book to read?	0
	Sarah and Mark are officially dating now!	0
	I'm thinking of redecorating my living room; do you have any suggestions for color schemes?	0
	"Lost in thought, she absentmindedly wandered through the vibrant city streets, marveling at the eclectic architecture."	0
	"It looks super interesting, we should all go watch it together!"	0
	I heard their food is amazing!	0
	Their music is pretty catchy.	0
	I've been feeling pretty stressed lately with work and everything going on - how do you usually unwind after a long day?	0
	Did you hear about the new movie coming out next month?	0
	It feels like just yesterday it was January.	0
	"My parents are coming to visit next weekend, and I need to start planning some activities."	0
	They look like such a blast!	0
	Have you started thinking about what colleges you want to apply to yet?	0
	It was so unexpected.	0
	Their lattes are amazing.	0
	Have you started thinking about which colleges you want to apply to yet?	0
	I've heard their lattes are amazing.	0
	"I've been binge-watching that new series on Netflix, it's so addicting."	0
	"I can't believe the physics test is next week, I need to start studying ASAP."	0
	Have you started thinking about where you want to go for spring break next year?	0
	Have you decided what classes you want to take next semester?	0
	Have you guys heard about that new restaurant opening up downtown?	0
	What did you think of the last episode of our favorite TV show?	0
	There's a book club meeting at the library this weekend if you're interested.	0
	The weather has been so nice lately; we should plan a picnic or something!”	0
	Have you read any good books recently?	0
	Have you heard about the new restaurant opening up in town?	0
	"I binged an entire season of that new show on Netflix last night, I couldn't stop watching."	0
	It's getting close to application deadlines.	0
	Have you started thinking about college applications yet?	0
	I'm thinking of going to the beach with some friends.	0
	I'm dying to try their food.	0
	Have you started studying for the upcoming biology exam?	0
	"I can't believe the test got moved to next week, I was counting on having this weekend to study."	0
	Are you going to the football game this Friday night?	0
	I'm craving some pizza from that place down the street.	0
	The reviews are amazing.	0
	"I really need to start working on my history project, but Netflix keeps calling my name!"	0
	"I'm really looking forward to my vacation next month, I could use a break from work."	0
	"My parents are driving me crazy with all their rules lately, I can't wait until I turn 18 and move out."	0
	"Hey, did you hear about that new restaurant that opened downtown?"	0
	I'm thinking about taking up yoga to help with stress relief.	0
	"I've been feeling really stressed with work lately, do you have any tips for managing stress?"	0
	"The weather has been so unpredictable lately, one day it's sunny and the next it's pouring rain."	0
	"My parents are making me get a part-time job this summer to save up for college, it's going to be exhausting."	0
	It's so addicting!	0
	Have you watched the latest episode of that show everyone's talking about?	0
	"The math teacher explained that new concept so poorly, I have no idea what's going on in class now."	0
	I finally tried that new coffee shop everyone's been raving about - it was so good!	0
	"My parents are getting on my nerves with all their rules lately, like constantly checking in on me when I go out with friends."	0
	"I'm thinking about dyeing my hair a different color, but I'm not sure which one to choose."	0
	I feel so behind already.	0
	"I've been trying to be more consistent with my workout routine, and I'm already seeing results."	0
	How's everyone's week been going so far?	0
	Have you started thinking about colleges and what you want to study in the future?	0
	Do you want to go see that new movie that just came out this weekend?	0
	Who do you think is going to win the big game this weekend?	0
	It's supposed to be amazing; we should binge-watch it together sometime.	0
	They seem pretty cool from what I've seen so far.	0
	I can't believe how beautiful the fall foliage is this year.	0
	"I can't wait for winter break, I'm planning on visiting my grandparents in Florida for some warmer weather."	0
	"My parents are talking about taking a family vacation this year, but they haven't decided on a destination yet."	0
	"Prom is coming up soon, do you have any ideas on what kind of dress you want to wear?"	0
	I've been trying out some new recipes in the kitchen - cooking has become my favorite hobby.	0
	"I heard there's a new bubble tea place opening up in town next week, we have to check it out."	0
	Did you hear about the new student in our class?	0
	Have you watched the latest episode of that TV show everyone's been talking about?	0
	My parents are getting on my case about college applications already.	0
	I binge-watched it in one weekend!	0
	I need to know what happens next!	0
	I'm starving.	0
	"I really need a break from school, let's plan a weekend getaway soon."	0
	Have you seen the trailer for that new movie coming out next month?	0
	Do you have any plans for the upcoming weekend?	0
	Can we meet up at the library tomorrow after school to work on our English project together?	0
	I've been really into reading mystery novels lately - they're so captivating!	0
	I can't believe how quickly this year is flying by - time really does seem to speed up as we get older.	0
	Have you started thinking about where you want to go to college yet?	0
	I need to start working out more regularly again.	0
	I'm so excited for my upcoming vacation.	0
	Have you started thinking about where you want to go for college yet?	0
	Did you hear about that concert coming to town next month?	0
	"We should totally go hiking this weekend, the weather is supposed to be perfect."	0
	Do you want to grab some food after school?	0
	"The chemistry lab was so much fun today, even though my partner accidentally spilled acid everywhere."	0
	"I'm so tired of all the drama happening in our friend group, it's getting really exhausting."	0
	I can't wait for the weekend so I can relax and catch up on some reading.	0
	"My little sister keeps borrowing my clothes without asking, it's so annoying!"	0
	Have you started thinking about where you want to apply for college yet?	0
